id,label,statement,subject,speaker,speaker_job,state_info,party_affiliation
97b1c76f720,1,"Portland Public Schools invites well-paid, well-fed school bureaucrats, administrators, teachers, other staff, non-needy students, affluent parents of students, and other adults, including on the other extreme the adult homeless, illegal aliens, fanatical Muslim terrorists, or drug addicted street people, to enjoy cheap breakfasts in taxpayer-paid school facilities amidst school children.","education,government-efficiency",rees-lloyd,attorney,Oregon,none
22ff3fb5aec,1,Not one penny of (Californias Prop 67) bag ban tax goes to the environment.,"environment,taxes",no-67,,,organization
dd6261dc3f1,1,There has been a 100 percentincrease in student debt under this Democratic White House.,"debt,education",jeb-bush,,Florida,republican
c6077b93316,1,The president and vice president cant be from the same state.,"elections,legal-issues",lawrence-odonnell,,,none
547d7e5d59e,0,"Says $800,000 cost of Texas special legislative session would pay for 1.6 million condoms, 90,000 months of the pill or 20 full-time sexual health educators.",abortion,sarah-ponder,Austinite,Texas,democrat
03ec87a88a4,1,Says all my grandparents immigrated to America.,"candidates-biography,immigration",hillary-clinton,Presidential candidate,New York,democrat
ab15c88ae3e,0,"We have a retiree that is collecting a $17,000 paycheck a month . . . tax free.","debates,debt,deficit,disability,economy,history,labor,legal-issues,pensions,public-safety,retirement,unions,workers",jorge-elorza,Law professor,Rhode Island,democrat
3d28900d80f,0,My son had to resign his job because of federal regulations that Washington has put on us.,"candidates-biography,pensions",anita-perry,First Lady of Texas,Texas,republican
c82c6717722,1,"If Milwaukee approves reducing its maximum forfeiture for marijuana possession to $50, the city would have 23 different bicycle violations that have a higher forfeiture.","city-government,crime,drugs,government-regulation,marijuana",robert-puente,,,none
600b8e5018e,1,"Under Greg Abbott, Texas four-year-olds would be forced to undergo standardized tests.","children,corrections-and-updates,education",wendy-davis,state senator,Texas,democrat
b321408da29,1,4.7 million people have lost their insurance in 32 states due to Obamacare.,health-care,dana-loesch,Radio talk show host,,republican
a305c490fd7,1,"In her campaign for president, Hillary Clinton has received $100 million in contributions from Wall Street and hedge funds.","campaign-finance,corporations,wealth",donald-trump,President-Elect,New York,republican
f28afcd8180,1,"Ninety percent of the people who work in this country work for companies under 100 people, maybe even less than that.","jobs,small-business",bill-pascrell,U.S. House of Representatives,New Jersey,democrat
d636369cbc6,0,We cut taxes for 95 percent of working families.,"economy,stimulus,taxes,workers",barack-obama,President,Illinois,democrat
ce47c995daa,1,"Says Jeb Bush and Marco Rubio had it set so that the winner takes everything, because they wanted to make sure that I didnt get anything in the Florida primary.",elections,donald-trump,President-Elect,New York,republican
863001c3ebc,1,Says of a failed cloture vote on nominating Chuck Hagel for defense secretary: This is not a filibuster.,"congress,congressional-rules",john-cornyn,Senator,Texas,republican
f8aa7c87af8,0,Weve seen our deficits cut by two-thirds.,deficit,barack-obama,President,Illinois,democrat
c5a9b74700c,1,A judge took the Star Scientific tax case away from Ken Cuccinelli,"ethics,legal-issues",terry-mcauliffe,Governor,Virginia,democrat
1837a9c4a3b,0,A majority of drunk driving deaths and injuries are caused by drunk driving offenders with no prior convictions.,"Alcohol,transportation",mothers-against-drunk-driving,,Wisconsin,organization
f91b3340665,1,Said former U.S. Ambassador to Kenya Scott Gration was forced to resign two years ago because of his personal use of emails.,"ethics,transparency",david-shuster,,,none
4d384390fa6,1,"Charlie Crist ""worked with Acorn"" to give felons voting rights.",civil-rights,marco-rubio,U.S. Senator,Florida,republican
12064ff3b9d,1,"Says Steve Kagen promised us jobs, voting for the $787 billion stimulus. Cost: another 77,000 jobs lost.","jobs,message-machine,stimulus",national-republican-congressional-committee,,,republican
4677d008591,0,Ninety percent of the topsoil has inadequate moisture to grow crops.,"agriculture,states,water,weather",john-kasich,"Governor of Ohio as of Jan. 10, 2011",Ohio,republican
ee7bee575d7,0,Unemployment in the city of St. Petersburg is below the state average.,jobs,bill-foster,"Mayor, St. Petersburg",Florida,republican
18c88ea7969,0,"The film and TV industry supports more than 24,000 direct jobs and pays local workers more than $1.68 billion in wages in Georgia.",jobs,motion-picture-association-america,,,none
7e095192d5a,1,"In my 12 years in the House, I have watched my district go from a solidly Democratic district to a heavily solid Republican district.",bipartisanship,allan-ritter,businessman,Texas,republican
9d6d8395967,0,Says Ohio has 77 job training programs spread across 13 state agencies.,"economy,jobs",john-kasich,"Governor of Ohio as of Jan. 10, 2011",Ohio,republican
e4a674d612d,1,"The federal government is making the decision, whether we like it or not, to send 425 refugees to our state from Syria.","immigration,terrorism",rick-scott,Governor,Florida,republican
ef06b2e4ee5,0,Says Kelly Ayotte voted again yesterday against a proposal to expand background checks -- (buyers) can continue to simply go online or to gun shows to purchase guns without background checks.,"guns,voting-record",maggie-hassan,Candidate for governor,New Hampshire,democrat
977a753abc7,0,Says Michelle Nunn has acknowledged allowing a convicted felon to hold a fundraiser for her.,campaign-finance,ending-spending-action-fund,,,independent
579924b2224,1,75 percent of the (air traffic control) towers the Obama Administration is closing are located in Republican Congressional Districts.,"federal-budget,transportation",jim-sensenbrenner,Member of Congress,Wisconsin,republican
fd56de36380,1,"(John) Kasich was the architect who balanced the budget, cut spending, created a surplus, igniting record job creation.","economy,federal-budget,job-accomplishments,message-machine",john-kasich,"Governor of Ohio as of Jan. 10, 2011",Ohio,republican
4c555e52287,1,"300,000 Floridians will lose their current health plans because of Obamacare, a plan Alex Sink supports.",health-care,national-republican-congressional-committee,,,republican
e97b243f199,1,"Barack Obama said he would debate 'anywhere, anytime' but has rejected joint town hall meetings.",elections,john-mccain,U.S. senator,Arizona,republican
f82adb5965e,1,"I would love to see us have in this country what I helped lead in Arkansas...Amendment 65 (which) says that we believe life begins at conception, and that we ought to do everything in the world possible to protect it until its natural conclusion.",abortion,mike-huckabee,author,Arkansas,republican
4f43facfeaf,1,The five Guantanamo detainees swapped for Bowe Bergdahl are right now back on the battlefield.,terrorism,donald-trump,President-Elect,New York,republican
12fe38e9a89,1,Says U.S. Senate candidate Eric Hovde has no problem with raising taxes.,"federal-budget,message-machine-2012,taxes",club-growth,,,none
b82d06c2d72,0,More children die in agricultural jobs than in any other industry.,"children,labor",rashad-taylor,,Georgia,democrat
7f4e8ac3669,0,The property appraisers budget is $1 million less today than when I took office 16 years ago.,county-budget,rob-turner,Hillsborough County Property Appraiser,Florida,republican
d5d7a7beea7,1,"Since sequester began federal employment has been subtracting 6,000-7,000 jobs per month","federal-budget,jobs",political-line,,,none
9556e070780,1,President Barack Obama supports immigration amnesty.,immigration,paul-broun,Congressman,Georgia,republican
55223d5fbde,0,"Since I was elected, crime rates have been at their lowest in over a decade.",crime,bill-foster,"Mayor, St. Petersburg",Florida,republican
ab6419041d6,0,Says Rick Perry proposed a binational health insurance program with Mexico.,immigration,d-king,,Georgia,none
6c620e9f822,0,The actual (construction) contracts that weve awarded to date have come in several hundred million dollars below estimates.,"state-budget,state-finances,transportation",jeff-morales,"CEO, California High-Speed Rail Authority",California,state-official
49f7cd2ed61,1,"More lives have been lost because of the war with the drug cartels in Juarez alone, just a few blocks from the United States of America, than have been lost in the war in Afghanistan.","afghanistan,crime,immigration",greg-abbott,governor,Texas,republican
3759be6c864,1,More Americans believe the moon landing was fake than believe Obamacare is affordable.,health-care,tom-graves,,,republican
b365c3ff4a3,0,"Mike Martinez cut a deal with prosecutors to avoid facing possible jail time and stuck us with his $24,657.50 legal bill.","city-budget,city-government,ethics,legal-issues",progress-austin-pac,Political action committee,Texas,none
b1957274e06,0,Obama taps porn lawyer for #2 at Justice.,legal-issues,fidelis,,,none
dfde63f2d65,1,FCAT tests account for less than 1 percent of the instructional time provided during the year.,"children,corrections-and-updates,education",gerard-robinson,Florida Department of Education Commissioner,Florida,republican
b6319f61c90,0,Exit polls indicate that Democrats get over 70 percent of LGBT votes in federal elections.,"bipartisanship,elections,gays-and-lesbians",mark-hinkle,Businessman,California,libertarian
d7c5bdf11d0,1,"Paul Ryans already spent millions to try and permanently derail Brad (Schneider)s progressive, energized campaign.","campaign-finance,elections",barney-frank,U.S. Representative,Massachusetts,democrat
f54800f7939,0,Just about half of rural hospitals operate in the red in Virginia. They operate at a loss.,health-care,mary-mannix,President and CEO or Augusta Health,Virginia,business-leader
4982c0f7d1c,0,The American Academy of Pediatrics supports banning guns.,"children,guns",marion-hammer,"Executive director, Unified Sportsmen of Florida",Florida,none
ce55d8ca293,1,Says an appointed board created under Obamacare will have the ability to come between you and your doctor in determining the best treatment options for you!,health-care,john-carter,U.S. House of Representatives,Texas,republican
1d4f5ef3da1,0,Our median income here in Providence is the same as the median income in Mississippi.,"economy,income,poverty",jorge-elorza,Law professor,Rhode Island,democrat
57e810e4737,1,This is the slowest job recovery since Hoover.,"economy,history,jobs",mitt-romney,Former governor,Massachusetts,republican
